datetime,contract,symbol,exchange,open,high,low,close,volume,money,open_interest,high_limit,low_limit,close_MACD,close_MACD_Signal,close_MACD_Hist,close_MACD_Hist_status,close_MA_5,close_change_rate,close_change_rate_r_zscore_5,close_change_rate_r_zscore_10,close_change_rate_r_zscore_22,close_change_rate_r_zscore_126,close_r_percentile_5,close_r_percentile_10,close_r_percentile_22,close_r_percentile_126,contract_size,vwap
2025-01-02,TA8888.CZCE,TA8888,CZCE,4891.744,4983.207,4889.221,4971.573,843249,20901057800.0,1431647,5156.583,4569.823,,,,Normal,,,,,,,0.5,0.5,0.5,0.5,5.0,4957.2683276232765
2025-01-03,TA8888.CZCE,TA8888,CZCE,4986.547,5001.331,4956.047,4971.787,674225,16781355740.0,1413951,5250.162,4655.254,,,,Normal,,4.304472648786195e-05,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,5.0,4977.968998479736
2025-01-06,TA8888.CZCE,TA8888,CZCE,4962.433,5064.164,4944.699,4969.15,1119378,28019147220.0,1444642,5275.442,4676.492,,,,Normal,,-0.0005303927943817177,,,,,0.25,0.25,0.25,0.25,5.0,5006.19937501005
2025-01-07,TA8888.CZCE,TA8888,CZCE,4993.77,5006.661,4883.522,4888.077,973777,24056202090.0,1466462,5304.493,4701.59,,,,Normal,,-0.016315265186198746,,,,,0.2,0.2,0.2,0.2,5.0,4940.803097629128
2025-01-08,TA8888.CZCE,TA8888,CZCE,4898.617,4914.266,4866.99,4896.079,693477,16978083560.0,1530007,5236.889,4641.753,,,,Normal,4939.3332,0.001637044588290948,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.0,4896.509490581519
2025-01-09,TA8888.CZCE,TA8888,CZCE,4932.846,5064.021,4924.815,5056.522,1709823,42828985350.0,1577788,5187.801,4599.816,,,,Normal,4956.322999999999,0.03276969182891043,1.8273243904146959,,,,0.8333333333333334,0.8571428571428571,0.8571428571428571,0.8571428571428571,5.0,5009.756606385573
2025-01-10,TA8888.CZCE,TA8888,CZCE,5055.525,5098.895,5012.29,5037.967,1252610,31648466690.0,1618494,5309.249,4705.922,,,,Normal,4969.558999999999,-0.0036695182973593976,-0.3971567724517909,,,,0.6666666666666666,0.75,0.75,0.75,5.0,5053.203581322199
2025-01-13,TA8888.CZCE,TA8888,CZCE,5095.134,5215.852,5081.332,5157.187,1498387,38609926990.0,1666678,5355.181,4747.676,,,,Normal,5007.1664,0.023664307447825772,0.8898368345034959,,,,0.8333333333333334,0.8888888888888888,0.8888888888888888,0.8888888888888888,5.0,5153.532030109712
2025-01-14,TA8888.CZCE,TA8888,CZCE,5151.524,5185.573,5101.743,5156.808,1075918,27702681350.0,1645179,5462.972,4843.493,,,,Normal,5060.912600000001,-7.348967567011311e-05,-0.7514081079366398,,,,0.6666666666666666,0.8,0.8,0.8,5.0,5149.589717803773
2025-01-15,TA8888.CZCE,TA8888,CZCE,5156.832,5206.17,5149.56,5194.965,920263,23847852310.0,1642936,5457.75,4838.251,,,,Normal,5120.6898,0.007399344710914191,-0.3299249901350015,,,,0.8333333333333334,0.9090909090909091,0.9090909090909091,0.9090909090909091,5.0,5182.834105033017
2025-01-16,TA8888.CZCE,TA8888,CZCE,5198.872,5308.347,5192.004,5283.541,1155083,30328240420.0,1579784,5496.1,4872.243,,,,Normal,5166.0936,0.01705035548843936,0.7977758387433536,0.7919785171024835,,,0.8333333333333334,0.9090909090909091,0.9166666666666666,0.9166666666666666,5.0,5251.2659990667335
